Code,Description,CodeType,Deprecated,Created,Modified,
06N4,Meerkatze,SHIPC,False,2015-05-21,2015-05-21,
06ND,NORDSEE,SHIPC,False,2006-12-21,2006-12-21,
06NE,NEPTUN,SHIPC,False,2006-12-21,2006-12-21,
06NI,Walther Herwig III,SHIPC,False,2007-10-22,2017-09-25,
06NN,MONTE AZUL,SHIPC,False,2012-12-06,2012-12-06,
06NO,NORDERNEY,SHIPC,False,2006-12-21,2006-12-21,
06NQ,Clupea,SHIPC,False,2012-07-25,2019-03-20,
06NR,Strelasund,SHIPC,False,2014-08-21,2014-08-21,
06NU,ALEXANDER VON HUMBOLDT 2,SHIPC,False,2016-05-11,2016-05-11,
06NV,NEDLLOYD VAN CLOON,SHIPC,False,2006-12-21,2006-12-21,
06NX,Nixe II,SHIPC,False,2012-11-20,2012-11-20,
06OA,MELLUM,SHIPC,False,2016-09-13,2016-09-13,
06OR,CMA CGM ORCHID,SHIPC,False,2012-12-06,2012-12-06,
06OS,OSTE,SHIPC,False,2006-12-21,2006-12-21,
06OT,ANTWERPEN EXPRESS,SHIPC,False,2017-12-19,2017-12-19,
06P1,POSEIDON,SHIPC,False,2007-03-27,2011-06-05,
06P2,Planet,SHIPC,False,2007-10-22,2016-02-24,
06P3,Planet,SHIPC,False,2007-10-22,2009-09-10,
06P8,LV P11/P8,SHIPC,False,2006-12-21,2006-12-21,
06PA,PANTHER,SHIPC,False,2006-12-21,2006-12-21,
06PB,PAUL BENEKE,SHIPC,False,2006-12-21,2006-12-21,
06PC,Planet,SHIPC,False,2007-10-22,2016-02-24,
06PD,Prospekta,SHIPC,False,2011-09-28,2011-09-28,
06PE,PEBANE,SHIPC,False,2006-12-21,2006-12-21,
06PI,SEATRAIN PRINCETON,SHIPC,False,2006-12-21,2006-12-21,
06PK,PROFESSOR ALBRECHT PENCK,SHIPC,False,2009-07-30,2016-02-24,
06PL,PLANET,SHIPC,False,2006-12-21,2016-02-24,
06PN,PETER PAN,SHIPC,False,2006-12-21,2006-12-21,
06PO,POSEIDON,SHIPC,False,2006-12-21,2019-04-24,
06PP,POLAR PARAGUAY,SHIPC,False,2006-12-21,2006-12-21,
06PR,PURITAN,SHIPC,False,2006-12-21,2006-12-21,
06PS,POSSEHL,SHIPC,False,2006-12-21,2006-12-21,
06PT,PLUTOS,SHIPC,False,2006-12-21,2006-12-21,
06PU,Polarfuchs,SHIPC,False,2010-03-24,2010-03-24,
06PV,HANJIN VIENNA,SHIPC,False,2019-01-04,2019-01-04,
06PW,PELLWORM,SHIPC,False,2006-12-21,2006-12-21,
06PZ,HATSU COURAGE,SHIPC,False,2019-07-08,2019-07-08,
06Q1,SCHARHOERN,SHIPC,False,2015-09-20,2016-02-24,
06Q2,MONTE PASCOAL,SHIPC,False,2019-07-26,2019-07-26,
06Q9,HANJIN TAIPEI,SHIPC,False,2019-01-04,2019-01-04,
06QC,KOBE EXPRESS,SHIPC,False,2019-10-18,2019-10-18,
06QE,OSAKA EXPRESS,SHIPC,False,2016-09-20,2016-09-20,
06QM,HONG KONG EXPRESS,SHIPC,False,2016-11-04,2016-11-04,
06QQ,SANTA GIOVANNA,SHIPC,False,2019-05-28,2019-05-28,
06QT,MONTE ACONCAGUA,SHIPC,False,2018-03-04,2018-03-04,
06R7,ARKONA,SHIPC,False,2015-09-20,2016-02-24,
06R8,Tuemmler,SHIPC,False,2018-04-19,2018-04-19,
06RE,RUHR EXPRESS,SHIPC,False,2006-12-21,2006-12-21,
06RH,RHEINLAND,SHIPC,False,2006-12-21,2006-12-21,
06RO,ROTERSAND,SHIPC,False,2006-12-21,2006-12-21,
06RQ,EVER CHIVALRY,SHIPC,False,2018-12-24,2018-12-24,
06RS,HANJIN GENEVA,SHIPC,False,2019-01-02,2019-01-02,
06RT,URTE,SHIPC,False,2006-12-21,2006-12-21,
06RU,P. H. RUSS,SHIPC,False,2006-12-21,2006-12-21,
06RW,MSC ANTARES,SHIPC,False,2017-07-31,2017-08-01,
06S1,Solea,SHIPC,False,2009-04-01,2016-02-24,
06S2,S-2,SHIPC,False,2006-12-21,2015-10-02,
06S3,DUBLIN EXPRESS,SHIPC,False,2015-10-26,2016-02-24,
06S6,CMA CGM HUGO,SHIPC,False,2019-10-15,2019-10-24,
06SA,SEA COMMERCE,SHIPC,False,2006-12-21,2006-12-21,
06SC,SCHWEDENECK,SHIPC,False,2006-12-21,2016-02-24,
06SD,Wellington Express,SHIPC,False,2013-12-06,2013-12-06,
06SE,SEEFALKE,SHIPC,False,2006-12-21,2006-12-21,
06SF,SUDFALL,SHIPC,False,2006-12-21,2006-12-21,
06SG,Schall,SHIPC,False,2010-03-24,2010-03-24,
06SH,Storch,SHIPC,False,2010-03-24,2010-03-24,
06SI,SIRIUS,SHIPC,False,2006-12-21,2006-12-21,
06SJ,Stella Polaris,SHIPC,False,2010-08-06,2010-08-06,
06SK,SKAGERAK,SHIPC,False,2006-12-21,2006-12-21,
06SL,Solea,SHIPC,False,2009-04-01,2019-03-11,
06SN,Sonne,SHIPC,False,2014-05-14,2014-05-14,
06SO,SOLEA,SHIPC,True,2006-12-21,2018-06-12,
06SP,STEPHANITOR,SHIPC,False,2006-12-21,2006-12-21,
06SQ,SANTA CLARA,SHIPC,False,2015-06-30,2015-06-30,
06SR,SANTA RITA,SHIPC,False,2006-12-21,2006-12-21,
06ST,STUTTGART,SHIPC,False,2006-12-21,2006-12-21,
06SU,SUNLINA,SHIPC,False,2006-12-21,2006-12-21,
06SV,SVENJA,SHIPC,False,2006-12-21,2006-12-21,
06SW,SCHWABE,SHIPC,False,2006-12-21,2006-12-21,
06SX,SYDNEY EXPRESS,SHIPC,False,2006-12-21,2006-12-21,
06SY,SPEYER,SHIPC,False,2006-12-21,2006-12-21,
06T5,TOKYO EXPRESS,SHIPC,False,2017-05-17,2017-05-17,
06T9,VALDIVIA,SHIPC,False,2016-07-20,2016-07-20,
06TA,THOR,SHIPC,False,2006-12-21,2006-12-21,
06TB,TABASIS,SHIPC,False,2006-12-21,2006-12-21,
06TC,PLANET,SHIPC,False,2015-05-21,2015-05-21,
06TE,TERTIUS,SHIPC,False,2006-12-21,2006-12-21,
06TH,THURINGIA,SHIPC,False,2006-12-21,2006-12-21,
06TM,Tuemmler,SHIPC,False,2014-09-25,2014-09-25,
06TR,TRITON,SHIPC,False,2006-12-21,2006-12-21,
06TS,CONTI STOCKHOLM,SHIPC,False,2019-08-19,2019-08-19,
06TU,TUEMMLER,SHIPC,False,2006-12-21,2014-08-26,
06TW,MSC CHARLESTON,SHIPC,False,2019-07-17,2019-07-17,
06TY,TILLY EX TILLY RUSS,SHIPC,False,2006-12-21,2006-12-21,
06U0,ODIN,SHIPC,False,2018-10-18,2018-10-18,
06U1,UTHOERN,SHIPC,False,2007-10-22,2016-02-27,
06U3,HANJIN HELSINKI,SHIPC,False,2019-07-15,2019-07-15,
06UE,ULSAN EXPRESS,SHIPC,False,2017-06-11,2017-06-11,
06UN,UTHOERN,SHIPC,False,2007-10-22,2016-02-27,
06UO,UTE OLTMANN,SHIPC,False,2017-06-11,2017-06-11,
06US,KUALA LUMPUR EXPRESS,SHIPC,False,2016-08-25,2016-08-25,
06UT,UTHOERN,SHIPC,True,2006-12-21,2018-06-12,
06UW,MSC BRUXELLES,SHIPC,False,2019-02-19,2019-03-01,
06V1,HANJIN SAN DIEGO,SHIPC,False,2019-07-18,2019-07-18,
06V5,TSINGTAO EXPRESS,SHIPC,False,2017-05-17,2017-05-17,
06VH,A. V. HUMBOLDT,SHIPC,False,2010-03-16,2020-01-06,
06VI,VICTOR HENSEN,SHIPC,False,2006-12-21,2006-12-21,
06VP,VON PODBIELSKI,SHIPC,False,2006-12-21,2006-12-21,
06VR,ANIKA OLTMANN,SHIPC,False,2019-05-21,2019-05-21,
06VX,HASPA HAMBURG,SHIPC,False,2017-07-26,2017-07-26,
06W1,Walther Herwig I,SHIPC,False,2007-10-22,2017-12-04,
06W2,Walther Herwig II,SHIPC,False,2007-10-22,2016-02-26,
06WA,WANGEROOGE,SHIPC,False,2006-12-21,2006-12-21,
06WD,WESER EXPRESS,SHIPC,False,2006-12-21,2006-12-21,
06WE,WESER,SHIPC,False,2006-12-21,2016-02-24,
06WF,WESTFALIA,SHIPC,False,2006-12-21,2006-12-21,
06WG,Wega II,SHIPC,False,2009-05-04,2010-03-16,
06WH,WALTHER HERWIG,SHIPC,True,2006-12-21,2018-06-12,
06WI,WIENERTOR,SHIPC,False,2006-12-21,2006-12-21,
06WM,STADT WEIMAR,SHIPC,False,2012-12-06,2012-12-06,
06WN,WASHINGTON,SHIPC,False,2006-12-21,2006-12-21,
06WO,Beaufort,SHIPC,False,2012-09-10,2012-09-10,
06WP,Funny Girl,SHIPC,False,2012-03-27,2012-03-27,
06WQ,SANTA LORETTA,SHIPC,False,2019-03-01,2019-03-01,
06WR,Santa Federica,SHIPC,False,2017-06-13,2017-06-13,
06WS,WINNARETTA SINGER,SHIPC,False,2006-12-21,2006-12-21,
06WT,HERMANN WATTENBERG,SHIPC,False,2006-12-21,2015-11-02,
06WW,SHANGHAI EXPRESS,SHIPC,False,2016-09-26,2016-09-26,
06WX,HANJIN BRUSSELS,SHIPC,False,2019-01-02,2019-01-02,
06XD,CMA CGM BAUDELAIRE,SHIPC,False,2018-12-06,2018-12-06,
06XN,BASLE EXPRESS,SHIPC,False,2016-08-08,2016-08-08,
06XO,ALTONIA,SHIPC,False,2019-10-01,2019-10-01,
06XQ,NINGBO EXPRESS,SHIPC,False,2018-05-16,2018-05-16,
06Y1,SG558,SHIPC,False,2019-02-05,2019-02-05,
06Y2,LEVERKUSEN EXPRESS,SHIPC,False,2018-04-01,2018-04-01,
06Y7,BUSAN EXPRESS,SHIPC,False,2020-03-10,2020-03-10,
06YC,YANKEE CLIPPER,SHIPC,False,2006-12-21,2006-12-21,
06YD,THOR HEYERDAHL,SHIPC,False,2017-06-11,2017-06-11,
06YG,HOUSTON EXPRESS,SHIPC,False,2016-11-04,2016-11-04,
06YQ,SHANGHAI EXPRESS,SHIPC,False,2017-06-13,2017-06-13,
06YU,COLUMBUS TASMANIA,SHIPC,False,2006-12-21,2006-12-21,
06Z7,SANTA FRANCESCA,SHIPC,False,2019-07-24,2019-07-24,
06Z9,FRANKFURT EXPRESS,SHIPC,False,2018-03-03,2018-03-03,
06ZI,ZIETEN,SHIPC,False,2006-12-21,2006-12-21,
0790,MULTIPLE SHIPS,SHIPC,True,2006-12-21,2015-01-22,
0799,UNKNOWN PLATFORMS OF DDR,SHIPC,True,2006-12-21,2015-01-22,
07AL,A. V. HUMBOLDT,SHIPC,False,2006-12-21,2020-01-06,
07C1,CITY OF OPORTO,SHIPC,False,2006-12-21,2009-09-04,
07DB,UFS DEUTSCHE BUCHT (BUOY),SHIPC,False,2006-12-21,2006-12-21,
07DS,DARSS SILL (BUOY),SHIPC,False,2006-12-21,2006-12-21,
07EH,ERNST HAECKEL,SHIPC,False,2006-12-21,2015-09-04,
07EI,EISBAR,SHIPC,False,2006-12-21,2017-03-20,
07EM,UFS TW EMS (BUOY),SHIPC,False,2006-12-21,2006-12-21,
07FB,UFS FEHMARNBELT (BUOY),SHIPC,False,2006-12-21,2009-12-08,
07GA,CARL FR. GAUSS,SHIPC,False,2006-12-21,2016-02-24,
07GZ,GORLITZ,SHIPC,False,2006-12-21,2006-12-21,
07KL,LH KIEL (BUOY),SHIPC,False,2006-12-21,2006-12-21,
07KR,J. L. KRUGER,SHIPC,False,2006-12-21,2006-12-21,
07KS,Kronsort,SHIPC,False,2009-03-06,2013-08-15,
07LK,KARL LIEBKNECHT,SHIPC,False,2006-12-21,2006-12-21,
07MT,Mittelgrund,SHIPC,False,2009-03-06,2013-08-15,
07NB,NORDSEEBOJE II (BUOY),SHIPC,False,2006-12-21,2006-12-21,
07OB,ODER BANK (BUOY),SHIPC,False,2006-12-21,2006-12-21,
07PE,PROFESSOR ALBRECHT PENCK,SHIPC,False,2006-12-21,2016-02-24,
07PK,PROFESSOR OTTO KRUMMEL,SHIPC,False,2006-12-21,2006-12-21,
07ST,Stollergrund,SHIPC,False,2009-03-06,2013-08-15,
07WB,WALTER BARTH,SHIPC,False,2006-12-21,2006-12-21,
082G,AUSTRAL,SHIPC,False,2018-07-22,2018-07-22,
0890,MULTIPLE SHIPS,SHIPC,True,2006-12-21,2015-01-22,
0899,UNKOWN PLATFORMS OF ARGENTINA,SHIPC,True,2006-12-21,2015-01-22,
08AA,BAHIA AGUIRRE,SHIPC,False,2006-12-21,2006-12-21,
08AB,ALMIRANTE BROWN,SHIPC,False,2006-12-21,2006-12-21,
08AH,DR. BERNARDO HOUSSAY,SHIPC,False,2015-09-02,2015-09-02,
08AI,ALMIRANTE IRIZAR,SHIPC,False,2006-12-21,2006-12-21,
08AM,ALFEREZ MACKINLAY,SHIPC,False,2006-12-21,2006-12-21,
08AN,ANTARCTICA,SHIPC,False,2006-12-21,2006-12-21,
08AS,STORNI,SHIPC,False,2006-12-21,2006-12-21,
08AZ,AZOPARDO,SHIPC,False,2006-12-21,2006-12-21,
08BA,BUENOS AIRES,SHIPC,False,2006-12-21,2006-12-21,
08BB,BAHIA BLANCA,SHIPC,False,2006-12-21,2006-12-21,
08BC,BOUCHARD,SHIPC,False,2006-12-21,2006-12-21,
08BD,CAPITAN OCA BALDA,SHIPC,False,2006-12-21,2009-09-04,
08BP,BAHIA PARAISO,SHIPC,False,2006-12-21,2006-12-21,
08BS,BAHIA BUEN SUCESO,SHIPC,False,2006-12-21,2006-12-21,
08BW,BROWN,SHIPC,False,2006-12-21,2006-12-21,
08CA,CAPITAN CANEPA II,SHIPC,False,2006-12-21,2006-12-21,
08CC,CAPITAN CANEPA,SHIPC,False,2006-12-21,2006-12-21,
08CH,CHIRIGUANO,SHIPC,False,2006-12-21,2006-12-21,
08CL,COMODORO LASERRE,SHIPC,False,2006-12-21,2006-12-21,
08CM,CORMORAN,SHIPC,False,2006-12-21,2006-12-21,
08CR,COMODORO RIVADAVIA,SHIPC,False,2006-12-21,2006-12-21,
08D8,Victor Angelescu,SHIPC,False,2018-07-22,2018-07-22,
08DI,DIAGUITA,SHIPC,False,2006-12-21,2006-12-21,
08DR,DRUMMOND,SHIPC,False,2006-12-21,2006-12-21,
08EA,EL AUSTRAL,SHIPC,False,2006-12-21,2006-12-21,
08EH,DR. EDUARDO L. HOLMBERG,SHIPC,False,2006-12-21,2006-12-21,
08EM,EMBARCACION MENOR,SHIPC,False,2006-12-21,2006-12-21,
08EN,ENTRE RIOS II,SHIPC,False,2006-12-21,2006-12-21,
08ES,ESPORA,SHIPC,False,2006-12-21,2006-12-21,
08FS,FIXED STATIONS,SHIPC,True,2006-12-21,2018-02-04,
08GO,GOYENA,SHIPC,False,2006-12-21,2006-12-21,
08GP,GENERAL PUEYRREDON,SHIPC,False,2006-12-21,2006-12-21,
08GR,GUERRICO,SHIPC,False,2006-12-21,2006-12-21,
08GV,GRANVILLE,SHIPC,False,2006-12-21,2006-12-21,
08GZ,GENERAL ZAPIOLA,SHIPC,False,2006-12-21,2006-12-21,
08HA,HEROINA,SHIPC,False,2006-12-21,2006-12-21,
08HE,HERCULES,SHIPC,False,2006-12-21,2006-12-21,
08IS,ISLAS ORCADAS,SHIPC,False,2006-12-21,2006-12-21,
08L4,BERNIE,SHIPC,False,2016-07-20,2016-07-20,
08LA,LA ARGENTINA,SHIPC,False,2006-12-21,2006-12-21,
08LP,LA PLATA,SHIPC,False,2006-12-21,2006-12-21,
08MD,MADRYN,SHIPC,False,2006-12-21,2006-12-21,
08MI,MISIONES,SHIPC,False,2006-12-21,2006-12-21,
08MO,Lenga,SHIPC,False,2017-04-15,2017-04-15,
08P5,WILLIE,SHIPC,False,2016-07-20,2016-07-20,
08PD,PUERTO DESEADO,SHIPC,False,2006-12-21,2006-12-21,
08PI,PIEDRABUENA,SHIPC,False,2006-12-21,2006-12-21,
08PK,PARKER,SHIPC,False,2006-12-21,2006-12-21,
08RA,RANQUEL,SHIPC,False,2006-12-21,2006-12-21,
08RE,REPUBLICA,SHIPC,False,2006-12-21,2006-12-21,
08RO,Ciudad de Rosario,SHIPC,False,2010-08-06,2010-08-30,
08RS,ROSALES,SHIPC,False,2006-12-21,2006-12-21,
08SA,SARANDI,SHIPC,False,2006-12-21,2006-12-21,
08SC,SANTA CRUZ,SHIPC,False,2006-12-21,2006-12-21,
08SL,SAN LUIS,SHIPC,False,2006-12-21,2006-12-21,
08SM,GENERAL SAN MARTIN,SHIPC,False,2006-12-21,2006-12-21,
08SN,SANAVIRON,SHIPC,False,2006-12-21,2006-12-21,
08SP,SPIRO,SHIPC,False,2006-12-21,2006-12-21,
08ST,SAN JUAN,SHIPC,False,2006-12-21,2006-12-21,
08TI,TRINIDAD,SHIPC,False,2006-12-21,2006-12-21,
08YA,YAMANA,SHIPC,False,2006-12-21,2006-12-21,
090C,FANTASEA WONDER,SHIPC,False,2019-02-05,2019-02-05,
090K,SHEPPARTON,SHIPC,False,2016-02-17,2016-02-17,
0915,COOTAMUDEA,SHIPC,False,2006-12-21,2006-12-21,
0917,ESTELLE STAR,SHIPC,False,2006-12-21,2006-12-21,
0920,KOOKABURRA,SHIPC,False,2006-12-21,2006-12-21,
0926,SPIRIT OF TASMANIA II,SHIPC,False,2018-04-11,2018-04-11,
092I,AUSTRALIAN PROSPECTOR,SHIPC,False,2006-12-21,2006-12-21,
0955,GONDWANA,SHIPC,False,2006-12-21,2006-12-21,
0956,PORTLAND,SHIPC,False,2016-08-08,2016-08-08,
096U,Investigator,SHIPC,False,2015-07-15,2015-07-16,
0970,NORTHWEST SANDPIPER,SHIPC,False,2015-10-03,2016-02-24,
097H,CAPE FERGUSON,SHIPC,False,2017-02-07,2017-02-07,
098O,Adrenalin Sprint,SHIPC,False,2016-07-20,2016-07-20,
0990,MULTIPLE SHIPS,SHIPC,True,2006-12-21,2015-01-22,
0999,UNKNOWN PLATFORMS OF AUSTRALIA,SHIPC,True,2006-12-21,2015-01-22,
09A1,Anzac,SHIPC,False,2013-04-17,2013-04-17,
09AA,DARWIN,SHIPC,False,2006-12-21,2012-02-22,
09AB,OXLEY,SHIPC,False,2006-12-21,2006-12-21,
09AC,SNIPE,SHIPC,False,2006-12-21,2006-12-21,
09AD,ADELAIDE,SHIPC,False,2006-12-21,2012-12-03,
09AE,SUPPLY,SHIPC,False,2006-12-21,2013-11-28,
09AF,TEALE,SHIPC,False,2006-12-21,2006-12-21,
09AG,AUSTRALIA STAR,SHIPC,False,2006-12-21,2006-12-21,
09AH,ANRO AUSTRALIA,SHIPC,False,2006-12-21,2006-12-21,
09AJ,CARLOCK,SHIPC,False,2006-12-21,2006-12-21,
09AK,AUSTRALIAN PROGRESS,SHIPC,False,2006-12-21,2006-12-21,
09AL,ALLUNGA,SHIPC,False,2006-12-21,2006-12-21,
09AM,JOHN BURKE,SHIPC,False,2006-12-21,2006-12-21,
09AN,ANZAC,SHIPC,False,2006-12-21,2012-02-15,
09AP,PETUNIA ENDEAVOUR,SHIPC,False,2006-12-21,2006-12-21,
09AQ,MARGARET PHILIPPA,SHIPC,False,2006-12-21,2006-12-21,
09AR,AURORA AUSTRALIS,SHIPC,False,2006-12-21,2012-06-29,
09AS,ARUNTA,SHIPC,False,2012-02-27,2012-02-27,
09AT,AUSTRALIAN TRADER,SHIPC,False,2006-12-21,2006-12-21,
09AU,AUSTRALIAN ENTERPRISE,SHIPC,False,2006-12-21,2006-12-21,
09AX,FLINDERS,SHIPC,False,2014-02-18,2016-02-24,
09B1,LINNAEUS,SHIPC,False,2017-06-11,2017-06-11,
09B4,IRON CHIEFTAIN,SHIPC,False,2015-10-03,2016-02-24,
09B7,ALBANY,SHIPC,False,2006-12-21,2006-12-21,
09B9,LIZARD ISLAND,SHIPC,False,2006-12-21,2006-12-21,
09BA,BARCOO,SHIPC,False,2006-12-21,2015-02-01,
09BB,BOMBARD,SHIPC,False,2006-12-21,2006-12-21,
09BC,BUCCANEER,SHIPC,False,2006-12-21,2006-12-21,
09BD,MERMAID,SHIPC,False,2015-05-27,2015-05-27,
09BE,BRAESIDE,SHIPC,False,2006-12-21,2006-12-21,
09BK,BALIKPAPAN,SHIPC,False,2006-12-21,2006-12-21,
09BL,BROULEE ISLAND,SHIPC,False,2006-12-21,2006-12-21,
09BN,BENALLA,SHIPC,False,2015-07-16,2015-07-16,
09BO,BOGONG,SHIPC,False,2006-12-21,2006-12-21,
09BR,BRIDPORT,SHIPC,False,2006-12-21,2006-12-21,
09BS,BRISBANE,SHIPC,False,2006-12-21,2012-02-22,
09BT,BALLARAT,SHIPC,False,2012-02-27,2012-02-27,
09C1,NORTHWEST SNIPE,SHIPC,False,2015-10-03,2016-02-24,
09CA,CANBERRA,SHIPC,False,2006-12-21,2012-02-22,
09CB,COOK,SHIPC,False,2006-12-21,2013-11-28,
09CD,CAPE DON,SHIPC,False,2006-12-21,2006-12-21,
09CE,CENTURY,SHIPC,False,2006-12-21,2006-12-21,
09CM,CAPE MORETON,SHIPC,False,2006-12-21,2006-12-21,
09CN,CASUARINA,SHIPC,False,2015-02-05,2015-02-05,
09CP,CAPE PILLAR,SHIPC,False,2006-12-21,2006-12-21,
09CR,COURAGEOUS,SHIPC,False,2006-12-21,2006-12-21,
09CS,CAPE SORELL,SHIPC,False,2006-12-21,2006-12-21,
09CX,SOLANDER,SHIPC,False,2017-06-11,2017-06-11,
09DA,IRON DAMPIER,SHIPC,False,2006-12-21,2006-12-21,
09DB,DRIFTING BUOY,SHIPC,False,2006-12-21,2006-12-21,
09DE,DERWENT,SHIPC,False,2006-12-21,2012-02-22,
09DF,DUYFKEN,SHIPC,False,2015-02-05,2015-02-05,
09DH,DERWENT HUNTER,SHIPC,False,2006-12-21,2006-12-21,
09DM,DIAMANTINA,SHIPC,False,2006-12-21,2013-11-29,
09DU,DUCHESS,SHIPC,False,2006-12-21,2016-02-24,
09DV,SIR DAVID MARTIN,SHIPC,False,2006-12-21,2006-12-21,
09E3,PORT PHILLIP HEADS,SHIPC,False,2006-12-21,2006-12-21,
09E4,PORT HACKING 100M,SHIPC,False,2006-12-21,2006-12-21,
09E5,PORT HACKING 50M,SHIPC,False,2006-12-21,2006-12-21,
09E6,COFFS HARBOUR,SHIPC,False,2006-12-21,2009-12-08,
09E7,PORT MACQUARIE,SHIPC,False,2006-12-21,2006-12-21,
09E8,PORT STEPHENS,SHIPC,False,2006-12-21,2006-12-21,
09E9,PORT JACKSON,SHIPC,False,2006-12-21,2006-12-21,
09ES,ESPERANCE,SHIPC,False,2006-12-21,2006-12-21,
09EV,EVANS HEAD,SHIPC,False,2006-12-21,2006-12-21,
09F1,BOTANY BAY,SHIPC,False,2006-12-21,2006-12-21,
09F2,WOLLONGONG,SHIPC,False,2006-12-21,2006-12-21,
09F4,KIAMA,SHIPC,False,2006-12-21,2006-12-21,
09F5,JERVIS BAY,SHIPC,False,2006-12-21,2006-12-21,
09F6,EDEN,SHIPC,False,2006-12-21,2006-12-21,
09F7,BERMAGUI,SHIPC,False,2006-12-21,2006-12-21,
09F8,ULLADULLA,SHIPC,False,2006-12-21,2006-12-21,
09F9,MARIA ISLAND,SHIPC,False,2006-12-21,2006-12-21,
09FA,Franklin,SHIPC,False,2006-12-21,2011-02-04,
09FD,IRON FLINDERS,SHIPC,False,2006-12-21,2006-12-21,
09FL,FLINDERS,SHIPC,False,2006-12-21,2013-11-28,
09FS,FIXED STATIONS,SHIPC,True,2006-12-21,2018-02-04,
09FT,FANTOME,SHIPC,False,2015-02-05,2015-02-05,
09G0,SL248,SHIPC,False,2014-11-05,2014-11-05,
09G1,SAINT HELENS,SHIPC,False,2006-12-21,2006-12-21,
09G2,SL281,SHIPC,False,2014-11-05,2014-11-05,
09G3,SL286,SHIPC,False,2014-11-05,2014-11-05,
09G4,LAURIETON,SHIPC,False,2006-12-21,2006-12-21,
09G5,SL287,SHIPC,False,2014-11-05,2014-11-05,
09G6,MORETON BAY,SHIPC,False,2006-12-21,2006-12-21,
09GA,GASCOYNE,SHIPC,False,2006-12-21,2013-12-16,
09GB,LORD HOWE ISLAND,SHIPC,False,2006-12-21,2006-12-21,
09GC,BOOBIE ISLAND,SHIPC,False,2006-12-21,2006-12-21,
09GD,LOW ISLES,SHIPC,False,2006-12-21,2006-12-21,
09GE,GERALDTON,SHIPC,False,2006-12-21,2006-12-21,
09GF,SG151,SHIPC,False,2014-10-26,2014-10-26,
09GG,SG152,SHIPC,False,2014-10-26,2014-10-26,
09GH,SG153,SHIPC,False,2014-10-26,2014-10-26,
09GI,SG154,SHIPC,False,2014-10-26,2014-10-26,
09GJ,SG155,SHIPC,False,2014-10-26,2014-10-26,
09GK,SG514,SHIPC,False,2014-10-26,2014-10-26,
09GL,SG516,SHIPC,False,2014-10-26,2014-10-26,
09GM,SG517,SHIPC,False,2018-12-03,2018-12-03,
09GN,SG519,SHIPC,False,2014-11-05,2014-11-05,
09GO,SG520,SHIPC,False,2014-11-05,2014-11-05,
09GP,SG521,SHIPC,False,2014-10-26,2014-10-26,
09GQ,SG540,SHIPC,False,2014-10-26,2014-10-26,
09GR,SL084,SHIPC,False,2015-09-18,2015-09-18,
09GS,SL104,SHIPC,False,2015-09-18,2015-09-18,
09GT,SL106,SHIPC,False,2015-09-18,2015-09-18,
09GU,SL109,SHIPC,False,2015-09-18,2016-05-08,
09GV,SL130,SHIPC,False,2015-09-18,2015-09-18,
09GW,SL190,SHIPC,False,2015-09-18,2015-09-18,
09GX,SL209,SHIPC,False,2014-11-05,2014-11-05,
09GY,SL210,SHIPC,False,2014-11-05,2014-11-05,
09GZ,SL239,SHIPC,False,2014-11-05,2014-11-05,
09HA,HAMME,SHIPC,False,2006-12-21,2006-12-21,
09HO,HOBART,SHIPC,False,2006-12-21,2012-02-22,
09IE,IRON ENDEAVOUR,SHIPC,False,2006-12-21,2006-12-21,
09IF,TASMANIAN ACHIEVER,SHIPC,False,2017-05-21,2017-05-21,
09IK,IRON KEMBLA,SHIPC,False,2006-12-21,2006-12-21,
09IN,INVESTIGATOR,SHIPC,False,2006-12-21,2006-12-21,
09IS,ISLANDER VI,SHIPC,False,2006-12-21,2006-12-21,
09J1,LOW HEAD,SHIPC,False,2006-12-21,2006-12-21,
09J5,BARROW ISLAND,SHIPC,False,2006-12-21,2006-12-21,
09JA,JASUS,SHIPC,False,2006-12-21,2006-12-21,
09JB,JAY BEE,SHIPC,False,2006-12-21,2006-12-21,
09JC,JERVIS BAY,SHIPC,False,2006-12-21,2013-12-16,
09JE,JO ELLEN,SHIPC,False,2006-12-21,2006-12-21,
09K2,ROTTNEST ISLAND,SHIPC,False,2006-12-21,2006-12-21,
09K7,RIG SEISMIC,SHIPC,False,2017-12-22,2017-12-22,
09KA,KALINDA,SHIPC,False,2006-12-21,2006-12-21,
09KB,KINGFISH B,SHIPC,False,2006-12-21,2006-12-21,
09KG,KUNGHARMARIS,SHIPC,False,2006-12-21,2006-12-21,
09KI,KIMBLA,SHIPC,False,2006-12-21,2013-11-28,
09KN,KARIN,SHIPC,False,2006-12-21,2006-12-21,
09KO,KOOLIGA,SHIPC,False,2006-12-21,2006-12-21,
09KR,KORRINGA,SHIPC,False,2006-12-21,2006-12-21,
09LC,LADY CHRISTINE,SHIPC,False,2006-12-21,2006-12-21,
09LE,LEEUWIN,SHIPC,False,2007-06-13,2012-02-22,
09LN,LANCELIN,SHIPC,False,2006-12-21,2006-12-21,
09LU,NORTHWEST STORMPETREL,SHIPC,False,2015-10-03,2016-02-24,
09M5,SL416,SHIPC,False,2015-09-18,2015-09-18,
09MA,MARELDA,SHIPC,False,2006-12-21,2006-12-21,
09MB,MELBOURNE,SHIPC,False,2006-12-21,2013-11-28,
